Customer ID,Recency,Frequency,Monetary,R Score,F Score,M Score,RFM Score,Customer Segment,Recommendation
12597.0,20,5,3683.13,4,3,5,435,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
12598.0,10,15,4414.67,5,5,5,555,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
12599.0,30,13,2296.72,4,5,4,454,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
12600.0,29,26,4955.79,4,5,5,455,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
12601.0,190,7,673.76,3,4,3,343,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
12602.0,59,1,153.12,4,1,1,411,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
12603.0,22,1,739.1999999999999,4,1,3,413,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
12604.0,80,2,254.18,3,2,1,321,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
12605.0,366,5,1217.95,2,3,4,234,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
12606.0,683,1,21.0,1,1,1,111,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
12607.0,59,2,3.552713678800501e-15,4,2,1,421,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
12608.0,405,1,415.79,2,1,2,212,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
12609.0,79,10,3417.86,3,4,5,345,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
12610.0,23,7,2057.99,4,4,4,444,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
12611.0,53,1,1193.32,4,1,4,414,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
12612.0,58,2,643.59,4,2,3,423,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
12613.0,32,13,6591.52,4,5,5,455,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
12614.0,278,1,315.6,2,1,2,212,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
12615.0,3,11,5564.88,5,5,5,555,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
12616.0,86,7,1045.35,3,4,3,343,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
12617.0,30,1,355.53,4,1,2,412,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
12618.0,22,1,177.31,4,1,1,411,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
12619.0,17,14,3354.95,5,5,5,555,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
12620.0,15,3,1339.41,5,2,4,524,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
12621.0,2,44,24579.31,5,5,5,555,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
12622.0,233,1,180.1,2,1,1,211,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
12623.0,277,9,3639.84,2,4,5,245,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
12624.0,107,2,641.13,3,2,3,323,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
12625.0,212,5,5095.38,2,3,5,235,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
12626.0,24,13,6388.35,4,5,5,455,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
12627.0,11,7,4478.53,5,4,5,545,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
12628.0,5,4,769.61,5,3,3,533,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
12629.0,386,2,1558.22,2,2,4,224,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
12630.0,10,2,1270.88,5,2,4,524,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
12631.0,58,7,3452.27,4,4,5,445,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
12632.0,521,4,738.88,1,3,3,133,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
12633.0,59,10,5595.21,4,4,5,445,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
12634.0,536,2,490.0,1,2,2,122,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
12635.0,90,4,2930.41,3,3,5,335,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
12636.0,739,1,141.0,1,1,1,111,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
12637.0,68,14,8271.66,3,5,5,355,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
12638.0,34,2,921.49,4,2,3,423,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
12639.0,239,3,1312.37,2,2,4,224,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
12640.0,24,3,1174.58,4,2,3,423,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
12641.0,116,1,185.9,3,1,1,311,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
12642.0,26,3,1013.26,4,2,3,423,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
12643.0,129,14,7880.9,3,5,5,355,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
12644.0,130,6,1815.54,3,4,4,344,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
12645.0,34,10,3499.1,4,4,5,445,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
12646.0,5,2,1346.97,5,2,4,524,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
12647.0,23,45,17682.79,4,5,5,455,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
12648.0,155,5,1097.0,3,3,3,333,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
12649.0,108,10,2238.7,3,4,4,344,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
12650.0,4,1,314.44,5,1,2,512,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
12651.0,335,5,365.3,2,3,2,232,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
12652.0,323,3,1011.58,2,2,3,223,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
12653.0,149,3,4160.83,3,2,5,325,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
12654.0,11,5,601.98,5,3,3,533,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
12655.0,424,1,261.35,1,1,2,112,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
12656.0,18,12,6320.78,5,5,5,555,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
12657.0,12,5,1152.06,5,3,3,533,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
12658.0,19,1,686.05,5,1,3,513,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
12659.0,30,1,91.68,4,1,1,411,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
12660.0,12,1,245.1,5,1,1,511,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
12661.0,437,1,162.0,1,1,1,111,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
12662.0,1,22,6949.17,5,5,5,555,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
12663.0,625,3,204.0,1,2,1,121,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
12664.0,9,12,6052.04,5,5,5,555,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
12665.0,325,5,301.45,2,3,2,232,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
12666.0,360,2,1020.98,2,2,3,223,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
12667.0,59,1,620.13,4,1,3,413,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
12668.0,8,12,11380.710000000001,5,5,5,555,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
12669.0,151,4,1607.73,3,3,4,334,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
12670.0,11,8,3750.39,5,4,5,545,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
12671.0,607,1,2622.481,1,1,4,114,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
12672.0,330,3,410.5,2,2,2,222,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
12673.0,6,3,1230.02,5,3,4,534,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
12674.0,12,7,1919.31,5,4,4,544,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
12675.0,554,4,934.8,1,3,3,133,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
12676.0,25,12,2773.09,4,5,4,454,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
12677.0,556,3,389.3,1,3,2,132,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
12678.0,43,23,33851.13,4,5,5,455,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
12679.0,53,9,1058.67,4,4,3,443,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
12680.0,1,4,880.81,5,3,3,533,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
12681.0,15,56,30551.76,5,5,5,555,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
12682.0,4,53,23945.81,5,5,5,555,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
12683.0,5,27,12418.6,5,5,5,555,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
12684.0,8,7,2283.63,5,4,4,544,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
12685.0,29,6,2863.08,4,4,5,445,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
12686.0,372,1,178.28,2,1,1,211,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
12687.0,481,2,2138.91,1,2,4,124,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
12688.0,114,1,4873.8099999999995,3,1,5,315,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
12689.0,26,2,1247.61,4,2,4,424,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
12690.0,206,1,389.01,2,1,2,212,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
12691.0,29,7,1170.4,4,4,3,443,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
12692.0,638,1,110.95,1,1,1,111,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
12693.0,121,11,1640.42,3,5,4,354,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
12694.0,71,4,1839.45,3,3,4,334,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
12695.0,8,7,1407.1200000000001,5,4,4,544,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
12696.0,435,3,801.15,1,3,3,133,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
12697.0,22,5,939.02,4,3,3,433,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
12698.0,591,1,339.75,1,1,2,112,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
12699.0,418,1,638.11,1,1,3,113,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
